biodegradation_time_days,biodegradation_percentage,study_id,instance,adjusted_hb_ratio_formulation_mol,adjusted_hv_ratio_formulation_mol,biodegradation_condition,degradation_mechanism,additives,t_biodeg,degradation_environment,additive_type_1,additive1_percentage_wt,additive_type_2,additive2_percentage_wt,additive_type_3,additive3_percentage_wt,sample_shape_morphology,pha_degrading_microbes
9.0,45.0,15,3,82.45,2.55,aerobic,surface_erosion_driven_biodegradation,yes,58.0,compost_organic_fertilizer,not_applicable,0.0,filler,15.0,not_applicable,0.0,films,bacteria_dominated
9.0,49.0,15,3,82.45,2.55,aerobic,surface_erosion_driven_biodegradation,yes,58.0,compost_organic_fertilizer,not_applicable,0.0,filler,15.0,not_applicable,0.0,films,bacteria_dominated
11.0,51.0,15,3,82.45,2.55,aerobic,surface_erosion_driven_biodegradation,yes,58.0,compost_organic_fertilizer,not_applicable,0.0,filler,15.0,not_applicable,0.0,films,bacteria_dominated
12.0,55.0,15,3,82.45,2.55,aerobic,surface_erosion_driven_biodegradation,yes,58.0,compost_organic_fertilizer,not_applicable,0.0,filler,15.0,not_applicable,0.0,films,bacteria_dominated
13.0,58.0,15,3,82.45,2.55,aerobic,surface_erosion_driven_biodegradation,yes,58.0,compost_organic_fertilizer,not_applicable,0.0,filler,15.0,not_applicable,0.0,films,bacteria_dominated
15.0,60.0,15,3,82.45,2.55,aerobic,surface_erosion_driven_biodegradation,yes,58.0,compost_organic_fertilizer,not_applicable,0.0,filler,15.0,not_applicable,0.0,films,bacteria_dominated
17.0,61.0,15,3,82.45,2.55,aerobic,surface_erosion_driven_biodegradation,yes,58.0,compost_organic_fertilizer,not_applicable,0.0,filler,15.0,not_applicable,0.0,films,bacteria_dominated
18.0,63.0,15,3,82.45,2.55,aerobic,surface_erosion_driven_biodegradation,yes,58.0,compost_organic_fertilizer,not_applicable,0.0,filler,15.0,not_applicable,0.0,films,bacteria_dominated
20.0,65.0,15,3,82.45,2.55,aerobic,surface_erosion_driven_biodegradation,yes,58.0,compost_organic_fertilizer,not_applicable,0.0,filler,15.0,not_applicable,0.0,films,bacteria_dominated
21.0,66.0,15,3,82.45,2.55,aerobic,surface_erosion_driven_biodegradation,yes,58.0,compost_organic_fertilizer,not_applicable,0.0,filler,15.0,not_applicable,0.0,films,bacteria_dominated
24.0,67.0,15,3,82.45,2.55,aerobic,surface_erosion_driven_biodegradation,yes,58.0,compost_organic_fertilizer,not_applicable,0.0,filler,15.0,not_applicable,0.0,films,bacteria_dominated
26.0,67.0,15,3,82.45,2.55,aerobic,surface_erosion_driven_biodegradation,yes,58.0,compost_organic_fertilizer,not_applicable,0.0,filler,15.0,not_applicable,0.0,films,bacteria_dominated
27.0,69.0,15,3,82.45,2.55,aerobic,surface_erosion_driven_biodegradation,yes,58.0,compost_organic_fertilizer,not_applicable,0.0,filler,15.0,not_applicable,0.0,films,bacteria_dominated
29.0,71.0,15,3,82.45,2.55,aerobic,surface_erosion_driven_biodegradation,yes,58.0,compost_organic_fertilizer,not_applicable,0.0,filler,15.0,not_applicable,0.0,films,bacteria_dominated
31.0,71.0,15,3,82.45,2.55,aerobic,surface_erosion_driven_biodegradation,yes,58.0,compost_organic_fertilizer,not_applicable,0.0,filler,15.0,not_applicable,0.0,films,bacteria_dominated
34.0,74.0,15,3,82.45,2.55,aerobic,surface_erosion_driven_biodegradation,yes,58.0,compost_organic_fertilizer,not_applicable,0.0,filler,15.0,not_applicable,0.0,films,bacteria_dominated
35.0,75.0,15,3,82.45,2.55,aerobic,surface_erosion_driven_biodegradation,yes,58.0,compost_organic_fertilizer,not_applicable,0.0,filler,15.0,not_applicable,0.0,films,bacteria_dominated
36.0,77.0,15,3,82.45,2.55,aerobic,surface_erosion_driven_biodegradation,yes,58.0,compost_organic_fertilizer,not_applicable,0.0,filler,15.0,not_applicable,0.0,films,bacteria_dominated
38.0,78.0,15,3,82.45,2.55,aerobic,surface_erosion_driven_biodegradation,yes,58.0,compost_organic_fertilizer,not_applicable,0.0,filler,15.0,not_applicable,0.0,films,bacteria_dominated
40.0,81.0,15,3,82.45,2.55,aerobic,surface_erosion_driven_biodegradation,yes,58.0,compost_organic_fertilizer,not_applicable,0.0,filler,15.0,not_applicable,0.0,films,bacteria_dominated
41.0,83.0,15,3,82.45,2.55,aerobic,surface_erosion_driven_biodegradation,yes,58.0,compost_organic_fertilizer,not_applicable,0.0,filler,15.0,not_applicable,0.0,films,bacteria_dominated
42.0,85.0,15,3,82.45,2.55,aerobic,surface_erosion_driven_biodegradation,yes,58.0,compost_organic_fertilizer,not_applicable,0.0,filler,15.0,not_applicable,0.0,films,bacteria_dominated
44.0,87.0,15,3,82.45,2.55,aerobic,surface_erosion_driven_biodegradation,yes,58.0,compost_organic_fertilizer,not_applicable,0.0,filler,15.0,not_applicable,0.0,films,bacteria_dominated
45.0,89.0,15,3,82.45,2.55,aerobic,surface_erosion_driven_biodegradation,yes,58.0,compost_organic_fertilizer,not_applicable,0.0,filler,15.0,not_applicable,0.0,films,bacteria_dominated
48.0,91.0,15,3,82.45,2.55,aerobic,surface_erosion_driven_biodegradation,yes,58.0,compost_organic_fertilizer,not_applicable,0.0,filler,15.0,not_applicable,0.0,films,bacteria_dominated
50.0,92.0,15,3,82.45,2.55,aerobic,surface_erosion_driven_biodegradation,yes,58.0,compost_organic_fertilizer,not_applicable,0.0,filler,15.0,not_applicable,0.0,films,bacteria_dominated
52.0,93.0,15,3,82.45,2.55,aerobic,surface_erosion_driven_biodegradation,yes,58.0,compost_organic_fertilizer,not_applicable,0.0,filler,15.0,not_applicable,0.0,films,bacteria_dominated
53.0,94.0,15,3,82.45,2.55,aerobic,surface_erosion_driven_biodegradation,yes,58.0,compost_organic_fertilizer,not_applicable,0.0,filler,15.0,not_applicable,0.0,films,bacteria_dominated
55.0,94.0,15,3,82.45,2.55,aerobic,surface_erosion_driven_biodegradation,yes,58.0,compost_organic_fertilizer,not_applicable,0.0,filler,15.0,not_applicable,0.0,films,bacteria_dominated
57.0,95.0,15,3,82.45,2.55,aerobic,surface_erosion_driven_biodegradation,yes,58.0,compost_organic_fertilizer,not_applicable,0.0,filler,15.0,not_applicable,0.0,films,bacteria_dominated
59.0,96.0,15,3,82.45,2.55,aerobic,surface_erosion_driven_biodegradation,yes,58.0,compost_organic_fertilizer,not_applicable,0.0,filler,15.0,not_applicable,0.0,films,bacteria_dominated
61.0,96.0,15,3,82.45,2.55,aerobic,surface_erosion_driven_biodegradation,yes,58.0,compost_organic_fertilizer,not_applicable,0.0,filler,15.0,not_applicable,0.0,films,bacteria_dominated
63.0,96.0,15,3,82.45,2.55,aerobic,surface_erosion_driven_biodegradation,yes,58.0,compost_organic_fertilizer,not_applicable,0.0,filler,15.0,not_applicable,0.0,films,bacteria_dominated
65.0,96.0,15,3,82.45,2.55,aerobic,surface_erosion_driven_biodegradation,yes,58.0,compost_organic_fertilizer,not_applicable,0.0,filler,15.0,not_applicable,0.0,films,bacteria_dominated
66.0,97.0,15,3,82.45,2.55,aerobic,surface_erosion_driven_biodegradation,yes,58.0,compost_organic_fertilizer,not_applicable,0.0,filler,15.0,not_applicable,0.0,films,bacteria_dominated
70.0,97.0,15,3,82.45,2.55,aerobic,surface_erosion_driven_biodegradation,yes,58.0,compost_organic_fertilizer,not_applicable,0.0,filler,15.0,not_applicable,0.0,films,bacteria_dominated
73.0,97.0,15,3,82.45,2.55,aerobic,surface_erosion_driven_biodegradation,yes,58.0,compost_organic_fertilizer,not_applicable,0.0,filler,15.0,not_applicable,0.0,films,bacteria_dominated
76.0,97.0,15,3,82.45,2.55,aerobic,surface_erosion_driven_biodegradation,yes,58.0,compost_organic_fertilizer,not_applicable,0.0,filler,15.0,not_applicable,0.0,films,bacteria_dominated
78.0,97.0,15,3,82.45,2.55,aerobic,surface_erosion_driven_biodegradation,yes,58.0,compost_organic_fertilizer,not_applicable,0.0,filler,15.0,not_applicable,0.0,films,bacteria_dominated
81.0,97.0,15,3,82.45,2.55,aerobic,surface_erosion_driven_biodegradation,yes,58.0,compost_organic_fertilizer,not_applicable,0.0,filler,15.0,not_applicable,0.0,films,bacteria_dominated
84.0,97.0,15,3,82.45,2.55,aerobic,surface_erosion_driven_biodegradation,yes,58.0,compost_organic_fertilizer,not_applicable,0.0,filler,15.0,not_applicable,0.0,films,bacteria_dominated
86.0,97.0,15,3,82.45,2.55,aerobic,surface_erosion_driven_biodegradation,yes,58.0,compost_organic_fertilizer,not_applicable,0.0,filler,15.0,not_applicable,0.0,films,bacteria_dominated
9.0,2.0,16,1,97.0,3.0,aerobic,enzyme_mediated_microbial_biodegradation,no,58.0,compost_organic_fertilizer,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated
11.0,3.0,16,1,97.0,3.0,aerobic,enzyme_mediated_microbial_biodegradation,no,58.0,compost_organic_fertilizer,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated
13.0,5.0,16,1,97.0,3.0,aerobic,enzyme_mediated_microbial_biodegradation,no,58.0,compost_organic_fertilizer,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated
15.0,8.0,16,1,97.0,3.0,aerobic,enzyme_mediated_microbial_biodegradation,no,58.0,compost_organic_fertilizer,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated
16.0,10.0,16,1,97.0,3.0,aerobic,enzyme_mediated_microbial_biodegradation,no,58.0,compost_organic_fertilizer,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated
18.0,13.0,16,1,97.0,3.0,aerobic,enzyme_mediated_microbial_biodegradation,no,58.0,compost_organic_fertilizer,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated
19.0,16.0,16,1,97.0,3.0,aerobic,enzyme_mediated_microbial_biodegradation,no,58.0,compost_organic_fertilizer,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated
21.0,19.0,16,1,97.0,3.0,aerobic,enzyme_mediated_microbial_biodegradation,no,58.0,compost_organic_fertilizer,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated
22.0,22.0,16,1,97.0,3.0,aerobic,enzyme_mediated_microbial_biodegradation,no,58.0,compost_organic_fertilizer,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated
24.0,25.0,16,1,97.0,3.0,aerobic,enzyme_mediated_microbial_biodegradation,no,58.0,compost_organic_fertilizer,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated
25.0,27.0,16,1,97.0,3.0,aerobic,enzyme_mediated_microbial_biodegradation,no,58.0,compost_organic_fertilizer,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated
27.0,30.0,16,1,97.0,3.0,aerobic,enzyme_mediated_microbial_biodegradation,no,58.0,compost_organic_fertilizer,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated
29.0,33.0,16,1,97.0,3.0,aerobic,enzyme_mediated_microbial_biodegradation,no,58.0,compost_organic_fertilizer,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated
31.0,36.0,16,1,97.0,3.0,aerobic,enzyme_mediated_microbial_biodegradation,no,58.0,compost_organic_fertilizer,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated
33.0,38.0,16,1,97.0,3.0,aerobic,enzyme_mediated_microbial_biodegradation,no,58.0,compost_organic_fertilizer,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated
34.0,41.0,16,1,97.0,3.0,aerobic,enzyme_mediated_microbial_biodegradation,no,58.0,compost_organic_fertilizer,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated
36.0,43.0,16,1,97.0,3.0,aerobic,enzyme_mediated_microbial_biodegradation,no,58.0,compost_organic_fertilizer,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated
38.0,45.0,16,1,97.0,3.0,aerobic,enzyme_mediated_microbial_biodegradation,no,58.0,compost_organic_fertilizer,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated
40.0,47.0,16,1,97.0,3.0,aerobic,enzyme_mediated_microbial_biodegradation,no,58.0,compost_organic_fertilizer,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated
42.0,49.0,16,1,97.0,3.0,aerobic,enzyme_mediated_microbial_biodegradation,no,58.0,compost_organic_fertilizer,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated
45.0,53.0,16,1,97.0,3.0,aerobic,enzyme_mediated_microbial_biodegradation,no,58.0,compost_organic_fertilizer,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated
48.0,58.0,16,1,97.0,3.0,aerobic,enzyme_mediated_microbial_biodegradation,no,58.0,compost_organic_fertilizer,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated
53.0,63.0,16,1,97.0,3.0,aerobic,enzyme_mediated_microbial_biodegradation,no,58.0,compost_organic_fertilizer,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated
55.0,65.0,16,1,97.0,3.0,aerobic,enzyme_mediated_microbial_biodegradation,no,58.0,compost_organic_fertilizer,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated
56.0,67.0,16,1,97.0,3.0,aerobic,enzyme_mediated_microbial_biodegradation,no,58.0,compost_organic_fertilizer,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated
58.0,69.0,16,1,97.0,3.0,aerobic,enzyme_mediated_microbial_biodegradation,no,58.0,compost_organic_fertilizer,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated
61.0,73.0,16,1,97.0,3.0,aerobic,enzyme_mediated_microbial_biodegradation,no,58.0,compost_organic_fertilizer,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated
65.0,77.0,16,1,97.0,3.0,aerobic,enzyme_mediated_microbial_biodegradation,no,58.0,compost_organic_fertilizer,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated
68.0,80.0,16,1,97.0,3.0,aerobic,enzyme_mediated_microbial_biodegradation,no,58.0,compost_organic_fertilizer,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated
71.0,83.0,16,1,97.0,3.0,aerobic,enzyme_mediated_microbial_biodegradation,no,58.0,compost_organic_fertilizer,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated
74.0,85.0,16,1,97.0,3.0,aerobic,enzyme_mediated_microbial_biodegradation,no,58.0,compost_organic_fertilizer,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated
77.0,87.0,16,1,97.0,3.0,aerobic,enzyme_mediated_microbial_biodegradation,no,58.0,compost_organic_fertilizer,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated
80.0,88.0,16,1,97.0,3.0,aerobic,enzyme_mediated_microbial_biodegradation,no,58.0,compost_organic_fertilizer,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated
83.0,90.0,16,1,97.0,3.0,aerobic,enzyme_mediated_microbial_biodegradation,no,58.0,compost_organic_fertilizer,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated
85.0,91.0,16,1,97.0,3.0,aerobic,enzyme_mediated_microbial_biodegradation,no,58.0,compost_organic_fertilizer,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated
87.0,91.0,16,1,97.0,3.0,aerobic,enzyme_mediated_microbial_biodegradation,no,58.0,compost_organic_fertilizer,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated
89.0,92.0,16,1,97.0,3.0,aerobic,enzyme_mediated_microbial_biodegradation,no,58.0,compost_organic_fertilizer,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated
14.0,3.0,16,2,87.3,2.7,aerobic,enzyme_mediated_microbial_biodegradation,yes,58.0,compost_organic_fertilizer,plasticizer,10.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated
15.0,4.0,16,2,87.3,2.7,aerobic,enzyme_mediated_microbial_biodegradation,yes,58.0,compost_organic_fertilizer,plasticizer,10.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated
17.0,6.0,16,2,87.3,2.7,aerobic,enzyme_mediated_microbial_biodegradation,yes,58.0,compost_organic_fertilizer,plasticizer,10.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated
19.0,9.0,16,2,87.3,2.7,aerobic,enzyme_mediated_microbial_biodegradation,yes,58.0,compost_organic_fertilizer,plasticizer,10.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated
20.0,12.0,16,2,87.3,2.7,aerobic,enzyme_mediated_microbial_biodegradation,yes,58.0,compost_organic_fertilizer,plasticizer,10.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated
21.0,15.0,16,2,87.3,2.7,aerobic,enzyme_mediated_microbial_biodegradation,yes,58.0,compost_organic_fertilizer,plasticizer,10.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated
23.0,17.0,16,2,87.3,2.7,aerobic,enzyme_mediated_microbial_biodegradation,yes,58.0,compost_organic_fertilizer,plasticizer,10.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated
24.0,20.0,16,2,87.3,2.7,aerobic,enzyme_mediated_microbial_biodegradation,yes,58.0,compost_organic_fertilizer,plasticizer,10.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated
24.0,23.0,16,2,87.3,2.7,aerobic,enzyme_mediated_microbial_biodegradation,yes,58.0,compost_organic_fertilizer,plasticizer,10.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated
25.0,26.0,16,2,87.3,2.7,aerobic,enzyme_mediated_microbial_biodegradation,yes,58.0,compost_organic_fertilizer,plasticizer,10.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated
27.0,32.0,16,2,87.3,2.7,aerobic,enzyme_mediated_microbial_biodegradation,yes,58.0,compost_organic_fertilizer,plasticizer,10.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated
28.0,34.0,16,2,87.3,2.7,aerobic,enzyme_mediated_microbial_biodegradation,yes,58.0,compost_organic_fertilizer,plasticizer,10.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated
29.0,37.0,16,2,87.3,2.7,aerobic,enzyme_mediated_microbial_biodegradation,yes,58.0,compost_organic_fertilizer,plasticizer,10.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated
30.0,40.0,16,2,87.3,2.7,aerobic,enzyme_mediated_microbial_biodegradation,yes,58.0,compost_organic_fertilizer,plasticizer,10.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated
31.0,43.0,16,2,87.3,2.7,aerobic,enzyme_mediated_microbial_biodegradation,yes,58.0,compost_organic_fertilizer,plasticizer,10.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated
33.0,46.0,16,2,87.3,2.7,aerobic,enzyme_mediated_microbial_biodegradation,yes,58.0,compost_organic_fertilizer,plasticizer,10.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated
34.0,49.0,16,2,87.3,2.7,aerobic,enzyme_mediated_microbial_biodegradation,yes,58.0,compost_organic_fertilizer,plasticizer,10.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated
35.0,51.0,16,2,87.3,2.7,aerobic,enzyme_mediated_microbial_biodegradation,yes,58.0,compost_organic_fertilizer,plasticizer,10.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated
36.0,54.0,16,2,87.3,2.7,aerobic,enzyme_mediated_microbial_biodegradation,yes,58.0,compost_organic_fertilizer,plasticizer,10.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated
37.0,57.0,16,2,87.3,2.7,aerobic,enzyme_mediated_microbial_biodegradation,yes,58.0,compost_organic_fertilizer,plasticizer,10.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated
39.0,60.0,16,2,87.3,2.7,aerobic,enzyme_mediated_microbial_biodegradation,yes,58.0,compost_organic_fertilizer,plasticizer,10.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated
40.0,63.0,16,2,87.3,2.7,aerobic,enzyme_mediated_microbial_biodegradation,yes,58.0,compost_organic_fertilizer,plasticizer,10.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated
41.0,66.0,16,2,87.3,2.7,aerobic,enzyme_mediated_microbial_biodegradation,yes,58.0,compost_organic_fertilizer,plasticizer,10.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated
42.0,68.0,16,2,87.3,2.7,aerobic,enzyme_mediated_microbial_biodegradation,yes,58.0,compost_organic_fertilizer,plasticizer,10.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated
43.0,71.0,16,2,87.3,2.7,aerobic,enzyme_mediated_microbial_biodegradation,yes,58.0,compost_organic_fertilizer,plasticizer,10.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated
44.0,74.0,16,2,87.3,2.7,aerobic,enzyme_mediated_microbial_biodegradation,yes,58.0,compost_organic_fertilizer,plasticizer,10.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated
46.0,77.0,16,2,87.3,2.7,aerobic,enzyme_mediated_microbial_biodegradation,yes,58.0,compost_organic_fertilizer,plasticizer,10.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_dominated
